Trial,MSE,NRMSE,R2,Subject
5,0.32642971049194297,0.06448396858351838,0.8740860552603168,DP049_FC_allTrials.csv
6,1.769491297910958,0.27880226702080585,-0.34205026324962295,DP049_FC_allTrials.csv
7,5.421868990433764,0.32268019278260895,-1.1668562511890497,DP049_FC_allTrials.csv
8,2.055280301026396,0.18184495149078267,0.2893835760517367,DP049_FC_allTrials.csv
9,0.3005151607367878,0.10228582988281885,0.7408843718480779,DP049_FC_allTrials.csv
10,0.19139425399651974,0.09796827735442477,0.832331420488759,DP049_FC_allTrials.csv
11,0.6280082609677681,0.15899364756057585,0.5324977239046313,DP049_FC_allTrials.csv
12,0.325255024469797,0.09769898872763902,0.7615573177027936,DP049_FC_allTrials.csv
1,67.66425181842386,0.4550312001260941,-0.5902884402699071,DP050_FC_allTrials.csv
2,37.466116967506764,0.3712920652968951,-0.5680484414386453,DP050_FC_allTrials.csv
3,24.273835800100997,0.33206523798969984,-0.21216813828138115,DP050_FC_allTrials.csv
4,11.532506960109394,0.2813635655726734,-0.01564520504997402,DP050_FC_allTrials.csv
5,11.486398306017836,0.33056805953631396,-0.5254756797762856,DP050_FC_allTrials.csv
6,10.172954566145977,0.31961858470327964,-0.7473044339275168,DP050_FC_allTrials.csv
7,5.276327037928185,0.24914631993812456,0.21963264497234147,DP050_FC_allTrials.csv
8,8.614323623424653,0.30226865544850123,-0.46284309980291494,DP050_FC_allTrials.csv
9,9.73086756848358,0.3091012854274023,-0.4640469727277585,DP050_FC_allTrials.csv
10,6.885489080468022,0.24324967856223922,0.1748426208705156,DP050_FC_allTrials.csv
11,9.896340419209286,0.2796977883195559,-0.33658656361946004,DP050_FC_allTrials.csv
12,20.10656376786391,0.3545250546612751,-0.38774879262021544,DP050_FC_allTrials.csv
1,58.34411829474259,0.4360656439798619,-0.5385602269281315,DP051_FC_allTrials.csv
2,38.593539951736005,0.32185246201674755,-0.24836932620012298,DP051_FC_allTrials.csv
3,41.72124735687566,0.3966915830936544,-1.2142721581757048,DP051_FC_allTrials.csv
4,11.056618187561213,0.18349448788202422,0.5204584892513411,DP051_FC_allTrials.csv
5,4.521972785423698,0.22039469158225608,0.46132241495912074,DP051_FC_allTrials.csv
6,10.370022886877907,0.36713478166174235,-0.9401054774165654,DP051_FC_allTrials.csv
7,16.296972608509,0.23003152009094072,0.11560684949369981,DP051_FC_allTrials.csv
8,67.5073957554501,0.31438559228317936,-0.16192361909244934,DP051_FC_allTrials.csv
9,11.840958601958024,0.2985839662114552,-0.2504896230637039,DP051_FC_allTrials.csv
10,36.13902870296679,0.28455006944854755,-0.6054675781668959,DP051_FC_allTrials.csv
11,30.155016709544388,0.35519253216102153,-0.5468550899035103,DP051_FC_allTrials.csv
12,0.6368421784205234,0.15003318059319587,0.631750309064397,DP051_FC_allTrials.csv
1,20.04169019133084,0.3345923600925819,-0.3097077900652978,DP097_FC_allTrials.csv
2,6.529953829721499,0.15905082352599684,0.632309466490314,DP097_FC_allTrials.csv
3,5.807994509683372,0.25774419403560234,0.019180605181566723,DP097_FC_allTrials.csv
4,3.481427329310258,0.22096398906332648,0.2511861302991073,DP097_FC_allTrials.csv
5,6.7152932776459355,0.22804229718055527,0.3160317012290269,DP097_FC_allTrials.csv
6,2.2042033093362545,0.18524491209059232,0.39026955456183765,DP097_FC_allTrials.csv
7,17.90922091397341,0.2854579501062504,-0.8795730806618534,DP097_FC_allTrials.csv
8,3.973084283918389,0.2832449907815437,-0.12152969459938956,DP097_FC_allTrials.csv
9,4.685789904102013,0.3703325874943731,-0.4707851203225146,DP097_FC_allTrials.csv
10,1.6861146416250066,0.18992640501368074,0.41325211027983066,DP097_FC_allTrials.csv
11,7.393147483319846,0.28405677373466315,-0.28933647892057834,DP097_FC_allTrials.csv
12,2.4076630982563776,0.24756375804331734,0.009801893627519043,DP097_FC_allTrials.csv
1,100.04345968161397,0.49800392294928547,-0.9063744696992297,DP098_FC_allTrials.csv
2,28.554278663585315,0.4150049204145193,-1.17668068753947,DP098_FC_allTrials.csv
3,65.91894917266119,0.3668882818954614,-0.6232601456958704,DP098_FC_allTrials.csv
4,36.669946474162465,0.3989749683545067,-1.2203862865665118,DP098_FC_allTrials.csv
5,25.507607888791714,0.33071361159884644,-0.7351005223556775,DP098_FC_allTrials.csv
6,15.845140936360322,0.3010970366352351,-0.44657217110754255,DP098_FC_allTrials.csv
7,73.28051791634645,0.4222244112420516,-1.6607114854799234,DP098_FC_allTrials.csv
8,16.295575427952244,0.2502339749903117,-0.4007660627873195,DP098_FC_allTrials.csv
9,51.751541230407916,0.4590489001951495,-2.243048722400931,DP098_FC_allTrials.csv
10,25.05118056551933,0.3652221238816709,-1.199169853577199,DP098_FC_allTrials.csv
11,29.496493918282578,0.37085383889798473,-1.2127162602580643,DP098_FC_allTrials.csv
12,1.1826983177212274,0.09923953763627806,0.8526631585617331,DP098_FC_allTrials.csv
