camNum	frameNum	sysClock	buffer
0	3435	115770	1
0	3436	115804	1
0	3437	115834	1
0	3438	115866	1
0	3439	115898	1
0	3440	115930	1
0	3441	116031	1
0	3442	116035	1
0	3443	116074	1
0	3444	116106	1
0	3445	116138	1
0	3446	116170	1
0	3447	116202	1
0	3448	116234	1
0	3449	116266	1
0	3450	116298	1
0	3451	116330	1
0	3452	116362	1
0	3453	116410	1
0	3454	116442	1
0	3455	116474	1
0	3456	116506	1
0	3457	116538	1
0	3458	116570	1
0	3459	116602	1
0	3460	116634	1
0	3461	116666	1
0	3462	116698	1
0	3463	116747	1
0	3464	116778	1
0	3465	116810	1
0	3466	116842	1
0	3467	116874	1
0	3468	116906	1
0	3469	116938	1
0	3470	116970	1
0	3471	117002	1
0	3472	117034	1
0	3473	117082	1
0	3474	117114	1
0	3475	117146	1
0	3476	117178	1
0	3477	117210	1
0	3478	117242	1
0	3479	117274	1
0	3480	117306	1
0	3481	117338	1
0	3482	117370	1
0	3483	117402	1
0	3484	117450	1
0	3485	117482	1
0	3486	117514	1
0	3487	117546	1
0	3488	117578	1
0	3489	117610	1
0	3490	117642	1
0	3491	117674	1
0	3492	117706	1
0	3493	117738	1
0	3494	117786	1
0	3495	117818	1
0	3496	117850	1
0	3497	117882	1
0	3498	117914	1
0	3499	117946	1
0	3500	117978	1
0	3501	118010	1
0	3502	118042	1
0	3503	118074	1
0	3504	118122	1
0	3505	118154	1
0	3506	118186	1
0	3507	118218	1
0	3508	118250	1
0	3509	118282	1
0	3510	118314	1
0	3511	118346	1
0	3512	118378	1
0	3513	118410	1
0	3514	118458	1
0	3515	118490	1
0	3516	118522	1
0	3517	118554	1
0	3518	118586	1
0	3519	118618	1
0	3520	118650	1
0	3521	118682	1
0	3522	118714	1
0	3523	118746	1
0	3524	118794	1
0	3525	118826	1
0	3526	118858	1
0	3527	118890	1
0	3528	118922	1
0	3529	118954	1
0	3530	118986	1
0	3531	119018	1
0	3532	119050	1
0	3533	119082	1
0	3534	119114	1
0	3535	119162	1
0	3536	119194	1
0	3537	119226	1
0	3538	119258	1
0	3539	119290	1
0	3540	119322	1
0	3541	119354	1
0	3542	119386	1
0	3543	119418	1
0	3544	119450	1
0	3545	119498	1
0	3546	119530	1
0	3547	119562	1
0	3548	119594	1
0	3549	119626	1
0	3550	119658	1
0	3551	119690	1
0	3552	119722	1
0	3553	119754	1
0	3554	119786	1
0	3555	119834	1
0	3556	119866	1
0	3557	119898	1
0	3558	119930	1
0	3559	119962	1
0	3560	119994	1
0	3561	120026	1
0	3562	120058	1
0	3563	120090	1
0	3564	120122	1
0	3565	120170	1
0	3566	120202	1
0	3567	120234	1
0	3568	120266	1
0	3569	120298	1
0	3570	120330	1
0	3571	120362	1
0	3572	120394	1
0	3573	120426	1
0	3574	120458	1
0	3575	120506	1
0	3576	120538	1
0	3577	120570	1
0	3578	120602	1
0	3579	120634	1
0	3580	120666	1
0	3581	120698	1
0	3582	120730	1
0	3583	120762	1
0	3584	120794	1
0	3585	120826	1
0	3586	120874	1
0	3587	120906	1
0	3588	120938	1
0	3589	120970	1
0	3590	121002	1
0	3591	121034	1
0	3592	121066	1
0	3593	121098	1
0	3594	121130	1
0	3595	121162	1
0	3596	121210	1
0	3597	121242	1
0	3598	121274	1
0	3599	121306	1
0	3600	121338	1
0	3601	121370	1
0	3602	121402	1
0	3603	121434	1
0	3604	121466	1
0	3605	121498	1
0	3606	121546	1
0	3607	121579	1
0	3608	121611	1
0	3609	121692	1
0	3610	121697	1
0	3611	121706	1
0	3612	121738	1
0	3613	121770	1
0	3614	121802	1
0	3615	121834	1
0	3616	121882	1
0	3617	121914	1
0	3618	121946	1
0	3619	121978	1
0	3620	122011	1
0	3621	122042	1
0	3622	122074	1
0	3623	122106	1
0	3624	122138	1
0	3625	122170	1
0	3626	122218	1
0	3627	122250	1
0	3628	122282	1
0	3629	122314	1
0	3630	122346	1
0	3631	122379	1
0	3632	122411	1
0	3633	122442	1
0	3634	122474	1
0	3635	122506	1
0	3636	122538	1
0	3637	122586	1
0	3638	122618	1
0	3639	122650	1
0	3640	122682	1
0	3641	122714	1
0	3642	122746	1
0	3643	122778	1
0	3644	122811	1
0	3645	122842	1
0	3646	122874	1
0	3647	122922	1
0	3648	122954	1
0	3649	122986	1
0	3650	123018	1
0	3651	123050	1
0	3652	123082	1
0	3653	123114	1
0	3654	123146	1
0	3655	123178	1
0	3656	123211	1
0	3657	123258	1
0	3658	123290	1
0	3659	123322	1
0	3660	123354	1
0	3661	123386	1
0	3662	123418	1
0	3663	123450	1
0	3664	123482	1
0	3665	123514	1
0	3666	123546	1
0	3667	123594	1
0	3668	123626	1
0	3669	123658	1
0	3670	123690	1
0	3671	123722	1
0	3672	123754	1
0	3673	123786	1
0	3674	123818	1
0	3675	123850	1
0	3676	123882	1
0	3677	123930	1
0	3678	123962	1
0	3679	123994	1
0	3680	124026	1
0	3681	124058	1
0	3682	124090	1
0	3683	124122	1
0	3684	124154	1
0	3685	124186	1
0	3686	124218	1
0	3687	124266	1
0	3688	124298	1
0	3689	124330	1
0	3690	124362	1
0	3691	124394	1
0	3692	124427	1
0	3693	124458	1
0	3694	124490	1
0	3695	124522	1
0	3696	124554	1
0	3697	124586	1
0	3698	124634	1
0	3699	124666	1
0	3700	124698	1
0	3701	124730	1
0	3702	124762	1
0	3703	124794	1
0	3704	124826	1
0	3705	124858	1
0	3706	124890	1
0	3707	124922	1
0	3708	124970	1
0	3709	125002	1
0	3710	125034	1
0	3711	125066	1
0	3712	125098	1
0	3713	125130	1
0	3714	125162	1
0	3715	125194	1
0	3716	125226	1
0	3717	125258	1
0	3718	125306	1
0	3719	125338	1
0	3720	125370	1
0	3721	125402	1
0	3722	125434	1
0	3723	125466	1
0	3724	125498	1
0	3725	125530	1
0	3726	125562	1
0	3727	125594	1
0	3728	125642	1
0	3729	125674	1
0	3730	125706	1
0	3731	125770	1
0	3732	125802	1
0	3733	125834	1
0	3734	125866	1
0	3735	125898	1
0	3736	125930	1
0	3737	125978	1
0	3738	126010	1
0	3739	126042	1
0	3740	126074	1
0	3741	126106	1
0	3742	126138	1
0	3743	126170	1
0	3744	126203	1
0	3745	126234	1
0	3746	126266	1
0	3747	126298	1
0	3748	126346	1
0	3749	126378	1
0	3750	126410	1
0	3751	126442	1
0	3752	126474	1
0	3753	126506	1
0	3754	126538	1
0	3755	126570	1
0	3756	126602	1
0	3757	126634	1
0	3758	126682	1
0	3759	126714	1
0	3760	126746	1
0	3761	126778	1
0	3762	126811	1
0	3763	126842	1
0	3764	126874	1
0	3765	126906	1
0	3766	126938	1
0	3767	126970	1
0	3768	127018	1
0	3769	127050	1
0	3770	127082	1
0	3771	127114	1
0	3772	127146	1
0	3773	127178	1
0	3774	127210	1
0	3775	127242	1
0	3776	127274	1
0	3777	127347	1
0	3778	127354	1
0	3779	127386	1
0	3780	127418	1
0	3781	127450	1
0	3782	127482	1
0	3783	127514	1
0	3784	127546	1
0	3785	127578	1
0	3786	127610	1
0	3787	127643	1
0	3788	127690	1
0	3789	127722	1
0	3790	127754	1
0	3791	127786	1
0	3792	127818	1
0	3793	127850	1
0	3794	127882	1
0	3795	127914	1
0	3796	127946	1
0	3797	127978	1
0	3798	128011	1
0	3799	128058	1
0	3800	128090	1
0	3801	128122	1
0	3802	128154	1
0	3803	128186	1
0	3804	128218	1
0	3805	128250	1
0	3806	128282	1
0	3807	128314	1
0	3808	128346	1
0	3809	128394	1
0	3810	128426	1
0	3811	128459	1
0	3812	128490	1
0	3813	128522	1
0	3814	128554	1
0	3815	128586	1
0	3816	128618	1
0	3817	128650	1
0	3818	128682	1
0	3819	128730	1
0	3820	128762	1
0	3821	128794	1
0	3822	128826	1
0	3823	128859	1
0	3824	128890	1
0	3825	128922	1
0	3826	128954	1
0	3827	128986	1
0	3828	129018	1
0	3829	129066	1
0	3830	129099	1
0	3831	129130	1
0	3832	129162	1
0	3833	129194	1
0	3834	129226	1
0	3835	129258	1
0	3836	129290	1
0	3837	129322	1
0	3838	129354	1
0	3839	129402	1
0	3840	129435	1
0	3841	129466	1
0	3842	129498	1
0	3843	129530	1
0	3844	129562	1
0	3845	129594	1
0	3846	129626	1
0	3847	129658	1
0	3848	129690	1
0	3849	129738	1
0	3850	129770	1
0	3851	129802	1
0	3852	129834	1
0	3853	129866	1
0	3854	129898	1
0	3855	129930	1
0	3856	129962	1
0	3857	129994	1
0	3858	130026	1
0	3859	130058	1
0	3860	130106	1
0	3861	130138	1
0	3862	130170	1
0	3863	130202	1
0	3864	130234	1
0	3865	130266	1
0	3866	130298	1
0	3867	130330	1
0	3868	130362	1
0	3869	130394	1
0	3870	130442	1
0	3871	130474	1
0	3872	130506	1
0	3873	130538	1
0	3874	130570	1
0	3875	130602	1
0	3876	130634	1
0	3877	130666	1
0	3878	130698	1
0	3879	130730	1
0	3880	130778	1
0	3881	130810	1
0	3882	130842	1
0	3883	130874	1
0	3884	130906	1
0	3885	130938	1
0	3886	130970	1
0	3887	131002	1
0	3888	131034	1
0	3889	131066	1
0	3890	131114	1
0	3891	131146	1
0	3892	131178	1
0	3893	131210	1
0	3894	131242	1
0	3895	131274	1
0	3896	131306	1
0	3897	131338	1
0	3898	131370	1
0	3899	131402	1
0	3900	131450	1
0	3901	131482	1
0	3902	131514	1
0	3903	131546	1
0	3904	131578	1
0	3905	131610	1
0	3906	131642	1
0	3907	131674	1
0	3908	131706	1
0	3909	131738	1
0	3910	131770	1
0	3911	131818	1
0	3912	131850	1
0	3913	131882	1
0	3914	131914	1
0	3915	131946	1
0	3916	131978	1
0	3917	132010	1
0	3918	132042	1
0	3919	132074	1
0	3920	132106	1
0	3921	132154	1
0	3922	132188	1
0	3923	132218	1
0	3924	132250	1
0	3925	132282	1
0	3926	132314	1
0	3927	132346	1
0	3928	132378	1
0	3929	132410	1
0	3930	132442	1
0	3931	132490	1
0	3932	132522	1
0	3933	132554	1
0	3934	132586	1
0	3935	132618	1
0	3936	132650	1
0	3937	132682	1
0	3938	132714	1
0	3939	132746	1
0	3940	132778	1
0	3941	132826	1
0	3942	132858	1
0	3943	132891	1
0	3944	132948	1
0	3945	132954	1
0	3946	132986	1
0	3947	133018	1
0	3948	133050	1
0	3949	133082	1
0	3950	133114	1
0	3951	133162	1
0	3952	133194	1
0	3953	133226	1
0	3954	133258	1
0	3955	133290	1
0	3956	133322	1
0	3957	133354	1
0	3958	133386	1
0	3959	133418	1
0	3960	133450	1
0	3961	133482	1
0	3962	133530	1
0	3963	133562	1
0	3964	133594	1
0	3965	133626	1
0	3966	133658	1
0	3967	133690	1
0	3968	133722	1
0	3969	133754	1
0	3970	133786	1
0	3971	133818	1
0	3972	133866	1
0	3973	133898	1
0	3974	133930	1
0	3975	133962	1
0	3976	133994	1
0	3977	134026	1
0	3978	134058	1
0	3979	134090	1
0	3980	134122	1
0	3981	134154	1
0	3982	134202	1
0	3983	134234	1
0	3984	134266	1
0	3985	134298	1
0	3986	134330	1
0	3987	134362	1
0	3988	134394	1
0	3989	134426	1
0	3990	134458	1
0	3991	134490	1
0	3992	134538	1
0	3993	134570	1
0	3994	134602	1
0	3995	134634	1
0	3996	134666	1
0	3997	134698	1
0	3998	134730	1
0	3999	134762	1
0	4000	134794	1
0	4001	134826	1
0	4002	134965	1
0	4003	134974	1
0	4004	134979	1
0	4005	135002	1
0	4006	135034	1
0	4007	135066	1
0	4008	135098	1
0	4009	135130	1
0	4010	135162	1
0	4011	135194	1
0	4012	135242	1
0	4013	135274	1
0	4014	135306	1
0	4015	135338	1
0	4016	135370	1
0	4017	135402	1
0	4018	135434	1
0	4019	135466	1
0	4020	135498	1
0	4021	135530	1
0	4022	135578	1
0	4023	135610	1
0	4024	135642	1
0	4025	135674	1
0	4026	135706	1
0	4027	135738	1
0	4028	135770	1
0	4029	135802	1
0	4030	135834	1
0	4031	135866	1
0	4032	135914	1
0	4033	135946	1
0	4034	135978	1
0	4035	136010	1
0	4036	136042	1
0	4037	136074	1
0	4038	136106	1
0	4039	136138	1
0	4040	136170	1
0	4041	136202	1
0	4042	136250	1
0	4043	136282	1
0	4044	136314	1
0	4045	136346	1
0	4046	136378	1
0	4047	136410	1
0	4048	136442	1
0	4049	136474	1
0	4050	136506	1
0	4051	136538	1
0	4052	136586	1
0	4053	136618	1
0	4054	136650	1
0	4055	136682	1
0	4056	136714	1
0	4057	136746	1
0	4058	136778	1
0	4059	136810	1
0	4060	136842	1
0	4061	136874	1
0	4062	136923	1
0	4063	136954	1
0	4064	136986	1
0	4065	137018	1
0	4066	137050	1
0	4067	137082	1
0	4068	137114	1
0	4069	137146	1
0	4070	137178	1
0	4071	137210	1
0	4072	137242	1
0	4073	137290	1
0	4074	137322	1
0	4075	137354	1
0	4076	137386	1
0	4077	137418	1
0	4078	137450	1
0	4079	137482	1
0	4080	137514	1
0	4081	137546	1
0	4082	137578	1
0	4083	137626	1
0	4084	137658	1
0	4085	137690	1
0	4086	137722	1
0	4087	137754	1
0	4088	137786	1
0	4089	137818	1
0	4090	137850	1
0	4091	137882	1
0	4092	137914	1
0	4093	137962	1
0	4094	137994	1
0	4095	138026	1
0	4096	138058	1
0	4097	138090	1
0	4098	138122	1
0	4099	138154	1
0	4100	138186	1
0	4101	138218	1
0	4102	138250	1
0	4103	138298	1
0	4104	138330	1
0	4105	138362	1
0	4106	138394	1
0	4107	138426	1
0	4108	138458	1
0	4109	138490	1
0	4110	138522	1
0	4111	138554	1
0	4112	138617	1
0	4113	138634	1
0	4114	138666	1
0	4115	138698	1
0	4116	138730	1
0	4117	138762	1
0	4118	138794	1
0	4119	138826	1
0	4120	138858	1
0	4121	138890	1
0	4122	138923	1
0	4123	138954	1
0	4124	139002	1
0	4125	139034	1
0	4126	139066	1
0	4127	139130	1
0	4128	139162	1
0	4129	139194	1
0	4130	139226	1
0	4131	139258	1
0	4132	139290	1
0	4133	139338	1
0	4134	139370	1
0	4135	139402	1
0	4136	139434	1
0	4137	139466	1
0	4138	139498	1
0	4139	139530	1
0	4140	139562	1
0	4141	139594	1
0	4142	139626	1
0	4143	139674	1
0	4144	139706	1
0	4145	139738	1
0	4146	139770	1
0	4147	139802	1
0	4148	139834	1
0	4149	139866	1
0	4150	139898	1
0	4151	139930	1
0	4152	139962	1
0	4153	140010	1
0	4154	140042	1
0	4155	140074	1
0	4156	140106	1
0	4157	140139	1
0	4158	140170	1
0	4159	140202	1
0	4160	140234	1
0	4161	140266	1
0	4162	140298	1
0	4163	140346	1
0	4164	140378	1
0	4165	140410	1
0	4166	140442	1
0	4167	140474	1
0	4168	140506	1
0	4169	140538	1
0	4170	140571	1
0	4171	140602	1
0	4172	140634	1
0	4173	140682	1
0	4174	140714	1
0	4175	140746	1
0	4176	140778	1
0	4177	140810	1
0	4178	140842	1
0	4179	140874	1
0	4180	140906	1
0	4181	140938	1
0	4182	140970	1
0	4183	141002	1
0	4184	141050	1
0	4185	141082	1
0	4186	141114	1
0	4187	141146	1
0	4188	141178	1
0	4189	141210	1
0	4190	141242	1
0	4191	141274	1
0	4192	141306	1
0	4193	141338	1
0	4194	141386	1
0	4195	141418	1
0	4196	141450	1
0	4197	141482	1
0	4198	141514	1
0	4199	141546	1
0	4200	141578	1
0	4201	141610	1
0	4202	141642	1
0	4203	141674	1
0	4204	141722	1
0	4205	141754	1
0	4206	141786	1
0	4207	141818	1
0	4208	141850	1
0	4209	141882	1
0	4210	141914	1
0	4211	141946	1
0	4212	141978	1
0	4213	142010	1
0	4214	142058	1
0	4215	142090	1
0	4216	142122	1
0	4217	142154	1
0	4218	142186	1
0	4219	142218	1
0	4220	142250	1
0	4221	142282	1
0	4222	142314	1
0	4223	142346	1
0	4224	142394	1
0	4225	142426	1
0	4226	142458	1
0	4227	142490	1
0	4228	142522	1
0	4229	142554	1
0	4230	142586	1
0	4231	142618	1
0	4232	142650	1
0	4233	142682	1
0	4234	142714	1
0	4235	142762	1
0	4236	142794	1
0	4237	142826	1
0	4238	142858	1
0	4239	142890	1
0	4240	142922	1
0	4241	142954	1
0	4242	142986	1
0	4243	143018	1
0	4244	143050	1
0	4245	143098	1
0	4246	143130	1
0	4247	143162	1
0	4248	143194	1
0	4249	143226	1
0	4250	143258	1
0	4251	143290	1
0	4252	143322	1
0	4253	143354	1
0	4254	143387	1
0	4255	143434	1
0	4256	143466	1
0	4257	143498	1
0	4258	143530	1
0	4259	143562	1
0	4260	143594	1
0	4261	143626	1
0	4262	143658	1
0	4263	143690	1
0	4264	143722	1
0	4265	143771	1
0	4266	143802	1
0	4267	143834	1
0	4268	143866	1
0	4269	143898	1
0	4270	143930	1
0	4271	143963	1
0	4272	143994	1
0	4273	144026	1
0	4274	144058	1
0	4275	144106	1
0	4276	144138	1
0	4277	144170	1
0	4278	144202	1
0	4279	144234	1
0	4280	144277	1
0	4281	144298	1
0	4282	144330	1
0	4283	144362	1
0	4284	144394	1
0	4285	144426	1
0	4286	144474	1
0	4287	144506	1
0	4288	144538	1
0	4289	144570	1
0	4290	144602	1
0	4291	144634	1
0	4292	144666	1
0	4293	144698	1
0	4294	144730	1
0	4295	144762	1
0	4296	144810	1
0	4297	144842	1
0	4298	144874	1
0	4299	144906	1
0	4300	144938	1
0	4301	144970	1
0	4302	145002	1
0	4303	145034	1
0	4304	145066	1
0	4305	145098	1
0	4306	145146	1
0	4307	145178	1
0	4308	145210	1
0	4309	145242	1
0	4310	145274	1
0	4311	145306	1
0	4312	145338	1
0	4313	145370	1
0	4314	145402	1
0	4315	145434	1
0	4316	145482	1
0	4317	145514	1
0	4318	145546	1
0	4319	145578	1
0	4320	145610	1
0	4321	145642	1
0	4322	145674	1
0	4323	145706	1
0	4324	145738	1
0	4325	145771	1
0	4326	145818	1
0	4327	145850	1
0	4328	145882	1
0	4329	145914	1
0	4330	145946	1
0	4331	145978	1
0	4332	146010	1
0	4333	146042	1
0	4334	146074	1
0	4335	146106	1
0	4336	146138	1
0	4337	146186	1
0	4338	146218	1
0	4339	146250	1
0	4340	146282	1
0	4341	146314	1
0	4342	146346	1
0	4343	146378	1
0	4344	146410	1
0	4345	146442	1
0	4346	146474	1
0	4347	146522	1
0	4348	146554	1
0	4349	146586	1
0	4350	146618	1
0	4351	146650	1
0	4352	146682	1
0	4353	146714	1
0	4354	146746	1
0	4355	146778	1
0	4356	146810	1
0	4357	146858	1
0	4358	146890	1
0	4359	146922	1
0	4360	146954	1
0	4361	146987	1
0	4362	147018	1
0	4363	147050	1
0	4364	147083	1
0	4365	147114	1
0	4366	147146	1
0	4367	147194	1
0	4368	147226	1
0	4369	147258	1
0	4370	147290	1
0	4371	147322	1
0	4372	147354	1
0	4373	147386	1
0	4374	147418	1
0	4375	147451	1
0	4376	147482	1
0	4377	147530	1
0	4378	147562	1
0	4379	147594	1
0	4380	147626	1
0	4381	147658	1
0	4382	147690	1
0	4383	147722	1
0	4384	147754	1
0	4385	147786	1
0	4386	147818	1
0	4387	147866	1
0	4388	147898	1
0	4389	147930	1
0	4390	147962	1
0	4391	147994	1
0	4392	148026	1
0	4393	148058	1
0	4394	148090	1
0	4395	148122	1
0	4396	148154	1
0	4397	148187	1
0	4398	148234	1
0	4399	148266	1
0	4400	148298	1
0	4401	148330	1
0	4402	148362	1
0	4403	148394	1
0	4404	148426	1
0	4405	148458	1
0	4406	148490	1
0	4407	148537	1
0	4408	148570	1
0	4409	148602	1
0	4410	148634	1
0	4411	148666	1
0	4412	148698	1
0	4413	148730	1
0	4414	148762	1
0	4415	148794	1
0	4416	148826	1
0	4417	148858	1
0	4418	148906	1
0	4419	148938	1
0	4420	148970	1
0	4421	149002	1
0	4422	149034	1
0	4423	149066	1
0	4424	149098	1
0	4425	149130	1
0	4426	149162	1
0	4427	149194	1
0	4428	149242	1
0	4429	149274	1
0	4430	149306	1
0	4431	149338	1
0	4432	149370	1
0	4433	149402	1
0	4434	149434	1
0	4435	149466	1
0	4436	149498	1
0	4437	149530	1
0	4438	149578	1
0	4439	149610	1
0	4440	149642	1
0	4441	149674	1
0	4442	149706	1
0	4443	149738	1
0	4444	149770	1
0	4445	149802	1
0	4446	149855	1
0	4447	149866	1
0	4448	149898	1
0	4449	149946	1
0	4450	149978	1
0	4451	150010	1
0	4452	150042	1
0	4453	150074	1
0	4454	150106	1
0	4455	150138	1
0	4456	150170	1
0	4457	150202	1
0	4458	150235	1
0	4459	150282	1
0	4460	150314	1
0	4461	150346	1
0	4462	150378	1
0	4463	150410	1
0	4464	150442	1
0	4465	150474	1
0	4466	150506	1
0	4467	150538	1
0	4468	150570	1
0	4469	150618	1
0	4470	150650	1
0	4471	150682	1
0	4472	150714	1
0	4473	150746	1
0	4474	150778	1
0	4475	150810	1
0	4476	150842	1
0	4477	150874	1
0	4478	150906	1
0	4479	150954	1
0	4480	150986	1
0	4481	151018	1
0	4482	151050	1
0	4483	151082	1
0	4484	151114	1
0	4485	151146	1
0	4486	151178	1
0	4487	151211	1
0	4488	151458	1
0	4489	151462	1
0	4490	151482	1
0	4491	151514	1
0	4492	151546	1
0	4493	151578	1
0	4494	151610	1
0	4495	151658	1
0	4496	151690	1
0	4497	151722	1
0	4498	151754	1
0	4499	151786	1
0	4500	151818	1
0	4501	151850	1
0	4502	151882	1
0	4503	151914	1
0	4504	151946	1
0	4505	151994	1
0	4506	152026	1
0	4507	152058	1
0	4508	152090	1
0	4509	152122	1
0	4510	152154	1
0	4511	152186	1
0	4512	152218	1
0	4513	152251	1
0	4514	152282	1
0	4515	152330	1
0	4516	152362	1
0	4517	152394	1
0	4518	152426	1
0	4519	152458	1
0	4520	152490	1
0	4521	152522	1
0	4522	152554	1
0	4523	152586	1
0	4524	152618	1
0	4525	152666	1
0	4526	152698	1
0	4527	152730	1
0	4528	152762	1
0	4529	152794	1
0	4530	152826	1
0	4531	152858	1
0	4532	152890	1
0	4533	152922	1
0	4534	152954	1
0	4535	153002	1
0	4536	153035	1
0	4537	153066	1
0	4538	153098	1
0	4539	153130	1
0	4540	153162	1
0	4541	153194	1
0	4542	153226	1
0	4543	153258	1
0	4544	153290	1
0	4545	153338	1
0	4546	153370	1
0	4547	153402	1
0	4548	153434	1
0	4549	153466	1
0	4550	153498	1
0	4551	153530	1
0	4552	153562	1
0	4553	153594	1
0	4554	153626	1
0	4555	153658	1
0	4556	153706	1
0	4557	153738	1
0	4558	153770	1
0	4559	153802	1
0	4560	153834	1
0	4561	153866	1
0	4562	153898	1
0	4563	153930	1
0	4564	153962	1
0	4565	153994	1
0	4566	154042	1
0	4567	154074	1
0	4568	154106	1
0	4569	154138	1
0	4570	154170	1
0	4571	154202	1
0	4572	154234	1
0	4573	154266	1
0	4574	154298	1
0	4575	154330	1
0	4576	154378	1
0	4577	154410	1
0	4578	154442	1
0	4579	154474	1
0	4580	154506	1
0	4581	154538	1
0	4582	154570	1
0	4583	154602	1
0	4584	154634	1
0	4585	154667	1
0	4586	154714	1
0	4587	154746	1
0	4588	154778	1
0	4589	154810	1
0	4590	154842	1
0	4591	154874	1
0	4592	154906	1
0	4593	154938	1
0	4594	154970	1
0	4595	155002	1
0	4596	155050	1
0	4597	155082	1
0	4598	155114	1
0	4599	155146	1
0	4600	155178	1
0	4601	155210	1
0	4602	155242	1
0	4603	155274	1
0	4604	155306	1
0	4605	155338	1
0	4606	155370	1
0	4607	155418	1
0	4608	155450	1
0	4609	155482	1
0	4610	155514	1
0	4611	155546	1
0	4612	155578	1
0	4613	155610	1
0	4614	155642	1
0	4615	155674	1
0	4616	155706	1
0	4617	155754	1
0	4618	155786	1
0	4619	155818	1
0	4620	155850	1
0	4621	155882	1
0	4622	155914	1
0	4623	155946	1
0	4624	155978	1
0	4625	156010	1
0	4626	156042	1
0	4627	156090	1
0	4628	156122	1
0	4629	156154	1
0	4630	156186	1
0	4631	156218	1
0	4632	156250	1
0	4633	156283	1
0	4634	156314	1
0	4635	156346	1
0	4636	156378	1
0	4637	156426	1
0	4638	156458	1
0	4639	156490	1
0	4640	156522	1
0	4641	156554	1
0	4642	156586	1
0	4643	156618	1
0	4644	156650	1
0	4645	156682	1
0	4646	156714	1
0	4647	156762	1
0	4648	156794	1
0	4649	156826	1
0	4650	156858	1
0	4651	156890	1
0	4652	156922	1
0	4653	156954	1
0	4654	156986	1
0	4655	157018	1
0	4656	157051	1
0	4657	157082	1
0	4658	157130	1
0	4659	157162	1
0	4660	157194	1
0	4661	157226	1
0	4662	157258	1
0	4663	157290	1
0	4664	157322	1
0	4665	157354	1
0	4666	157386	1
0	4667	157418	1
0	4668	157466	1
0	4669	157498	1
0	4670	157530	1
0	4671	157562	1
0	4672	157594	1
0	4673	157626	1
0	4674	157658	1
0	4675	157690	1
0	4676	157722	1
0	4677	157754	1
0	4678	157802	1
0	4679	157834	1
0	4680	157867	1
0	4681	157898	1
0	4682	157930	1
0	4683	157962	1
0	4684	157994	1
0	4685	158026	1
0	4686	158058	1
0	4687	158090	1
0	4688	158138	1
0	4689	158170	1
0	4690	158202	1
0	4691	158234	1
0	4692	158266	1
0	4693	158298	1
0	4694	158330	1
0	4695	158362	1
0	4696	158394	1
0	4697	158426	1
0	4698	158474	1
0	4699	158506	1
0	4700	158538	1
0	4701	158570	1
0	4702	158602	1
0	4703	158634	1
0	4704	158666	1
0	4705	158698	1
0	4706	158730	1
0	4707	158762	1
0	4708	158794	1
0	4709	158842	1
0	4710	158874	1
0	4711	158906	1
0	4712	158938	1
0	4713	158970	1
0	4714	159002	1
0	4715	159034	1
0	4716	159066	1
0	4717	159098	1
0	4718	159130	1
0	4719	159178	1
0	4720	159210	1
0	4721	159242	1
0	4722	159274	1
0	4723	159306	1
0	4724	159338	1
0	4725	159370	1
0	4726	159402	1
0	4727	159434	1
0	4728	159466	1
0	4729	159514	1
0	4730	159546	1
0	4731	159579	1
0	4732	159610	1
0	4733	159642	1
0	4734	159674	1
0	4735	159706	1
0	4736	159738	1
0	4737	159770	1
0	4738	159802	1
0	4739	159850	1
0	4740	159882	1
0	4741	159914	1
0	4742	159946	1
0	4743	159978	1
0	4744	160010	1
0	4745	160042	1
0	4746	160074	1
0	4747	160106	1
0	4748	160138	1
0	4749	160186	1
0	4750	160218	1
0	4751	160250	1
0	4752	160282	1
0	4753	160314	1
0	4754	160346	1
0	4755	160378	1
0	4756	160410	1
0	4757	160442	1
0	4758	160474	1
0	4759	160522	1
0	4760	160554	1
0	4761	160586	1
0	4762	160618	1
0	4763	160650	1
0	4764	160682	1
0	4765	160714	1
0	4766	160746	1
0	4767	160778	1
0	4768	160810	1
0	4769	160842	1
0	4770	160890	1
0	4771	160922	1
0	4772	160954	1
0	4773	160986	1
0	4774	161018	1
0	4775	161050	1
0	4776	161093	1
0	4777	161114	1
0	4778	161146	1
0	4779	161178	1
0	4780	161226	1
0	4781	161258	1
0	4782	161290	1
0	4783	161322	1
0	4784	161354	1
0	4785	161386	1
0	4786	161418	1
0	4787	161450	1
0	4788	161482	1
0	4789	161514	1
0	4790	161562	1
0	4791	161594	1
0	4792	161626	1
0	4793	161658	1
0	4794	161690	1
0	4795	161722	1
0	4796	161754	1
0	4797	161786	1
0	4798	161818	1
0	4799	161850	1
0	4800	161898	1
0	4801	161930	1
0	4802	161962	1
0	4803	161994	1
0	4804	162026	1
0	4805	162058	1
0	4806	162090	1
0	4807	162122	1
0	4808	162154	1
0	4809	162186	1
0	4810	162234	1
0	4811	162266	1
0	4812	162299	1
0	4813	162331	1
0	4814	162362	1
0	4815	162394	1
0	4816	162426	1
0	4817	162458	1
0	4818	162490	1
0	4819	162522	1
0	4820	162554	1
0	4821	162602	1
0	4822	162634	1
0	4823	162666	1
0	4824	162699	1
0	4825	162730	1
0	4826	162762	1
0	4827	162794	1
0	4828	162826	1
0	4829	162858	1
0	4830	162890	1
0	4831	162938	1
0	4832	162970	1
